subject;order;condition;start_stop;stance_side;step;normalized_time;last_step;period;IPSI_HEEL;CONTRA_HEEL;TIME;step_length
S15;1;upp;start;left;1;1;59;begin start;-0,13158;0,39197;0,80;0,52355
S15;1;upp;start;left;2;1;59;begin start;-0,12463;0,42406;1,94;0,54869
S15;1;upp;start;left;3;1;59;begin start;-0,13146;0,41396;3,09;0,54542
S15;1;upp;start;left;4;1;59;begin start;-0,14367;0,36290;4,19;0,50657
S15;1;upp;start;left;5;1;59;begin start;-0,20813;0,36387;5,34;0,57200
S15;1;upp;start;left;21;1;59;Late Baseline;-0,16804;0,36854;23,39;0,53658
S15;1;upp;start;left;22;1;59;Late Baseline;-0,14192;0,37064;24,51;0,51256
S15;1;upp;start;left;23;1;59;Late Baseline;-0,11298;0,41547;25,64;0,52845
S15;1;upp;start;left;24;1;59;Late Baseline;-0,11396;0,40556;26,74;0,51952
S15;1;upp;start;left;25;1;59;Late Baseline;-0,12544;0,38757;27,86;0,51301
S15;1;upp;start;left;28;1;59;Early Adapt;-0,04408;0,28094;31,09;0,32502
S15;1;upp;start;left;29;1;59;Early Adapt;-0,06757;0,28794;31,92;0,35551
S15;1;upp;start;left;30;1;59;Early Adapt;-0,13509;0,27034;32,79;0,40543
S15;1;upp;start;left;31;1;59;Early Adapt;-0,12226;0,25810;33,69;0,38036
S15;1;upp;start;left;32;1;59;Early Adapt;-0,14895;0,30145;34,61;0,45040
S15;1;upp;start;left;54;1;59;end start;-0,15167;0,31815;55,60;0,46982
S15;1;upp;start;left;55;1;59;end start;-0,12281;0,32258;56,56;0,44539
S15;1;upp;start;left;56;1;59;end start;-0,16302;0,35506;57,54;0,51808
S15;1;upp;start;left;57;1;59;end start;-0,14606;0,24403;58,47;0,39009
S15;1;upp;start;left;58;1;59;end start;-0,12883;0,31193;59,42;0,44076
S15;1;upp;start;left;59;1;59;end start;-0,12270;0,31345;60,36;0,43615
S15;1;upp;stop;left;1;1;58;begin stop;-0,22295;0,31473;0,80;0,53768
S15;1;upp;stop;left;2;1;58;begin stop;-0,19499;0,33839;1,80;0,53338
S15;1;upp;stop;left;3;1;58;begin stop;-0,21449;0,33108;2,80;0,54557
S15;1;upp;stop;left;4;1;58;begin stop;-0,21023;0,35411;3,83;0,56434
S15;1;upp;stop;left;5;1;58;begin stop;-0,21014;0,35077;4,84;0,56091
S15;1;upp;stop;left;25;1;58;Late Adapt;-0,22031;0,34938;25,10;0,56969
S15;1;upp;stop;left;26;1;58;Late Adapt;-0,17331;0,35784;26,14;0,53115
S15;1;upp;stop;left;27;1;58;Late Adapt;-0,17743;0,36099;27,15;0,53842
S15;1;upp;stop;left;28;1;58;Late Adapt;-0,20853;0,34335;28,14;0,55188
S15;1;upp;stop;left;29;1;58;Late Adapt;-0,19342;0,31621;29,13;0,50963
S15;1;upp;stop;left;32;1;58;Early Post Adapt;-0,23989;0,34159;32,14;0,58148
S15;1;upp;stop;left;33;1;58;Early Post Adapt;-0,29068;0,22288;33,13;0,51356
S15;1;upp;stop;left;34;1;58;Early Post Adapt;-0,25083;0,28801;34,23;0,53884
S15;1;upp;stop;left;35;1;58;Early Post Adapt;-0,22260;0,30165;35,26;0,52425
S15;1;upp;stop;left;36;1;58;Early Post Adapt;-0,22502;0,32448;36,29;0,54950
S15;1;upp;stop;left;53;1;58;end stop;-0,18366;0,34814;54,77;0,53180
S15;1;upp;stop;left;54;1;58;end stop;-0,17791;0,37033;55,87;0,54824
S15;1;upp;stop;left;55;1;58;end stop;-0,17042;0,40047;57,00;0,57089
S15;1;upp;stop;left;56;1;58;end stop;-0,16022;0,38922;58,08;0,54944
S15;1;upp;stop;left;57;1;58;end stop;-0,15178;0,41785;59,21;0,56963
S15;1;upp;stop;left;58;1;58;end stop;-0,16759;0,39324;60,34;0,56083
S15;2;ubp;start;left;1;1;62;begin start;-0,22751;0,33374;0,35;0,56125
S15;2;ubp;start;left;2;1;62;begin start;-0,26203;0,31221;1,47;0,57424
S15;2;ubp;start;left;3;1;62;begin start;-0,25951;0,29584;2,63;0,55535
S15;2;ubp;start;left;4;1;62;begin start;-0,23078;0,33496;3,75;0,56574
S15;2;ubp;start;left;5;1;62;begin start;-0,25542;0,30994;4,92;0,56536
S15;2;ubp;start;left;22;1;62;Late Baseline;-0,19186;0,37802;24,53;0,56988
S15;2;ubp;start;left;23;1;62;Late Baseline;-0,22096;0,35197;25,71;0,57293
S15;2;ubp;start;left;24;1;62;Late Baseline;-0,21194;0,34301;26,85;0,55495
S15;2;ubp;start;left;25;1;62;Late Baseline;-0,20533;0,30303;27,99;0,50836
S15;2;ubp;start;left;26;1;62;Late Baseline;-0,24673;0,31780;29,12;0,56453
S15;2;ubp;start;left;29;1;62;Early Adapt;-0,31034;0,16947;33,94;0,47981
S15;2;ubp;start;left;30;1;62;Early Adapt;-0,27925;0,16416;34,81;0,44341
S15;2;ubp;start;left;31;1;62;Early Adapt;-0,26042;0,24063;35,72;0,50105
S15;2;ubp;start;left;32;1;62;Early Adapt;-0,24835;0,21584;36,61;0,46419
S15;2;ubp;start;left;33;1;62;Early Adapt;-0,24924;0,25187;37,51;0,50111
S15;2;ubp;start;left;57;1;62;end start;-0,25793;0,28818;59,29;0,54611
S15;2;ubp;start;left;58;1;62;end start;-0,26151;0,25122;60,24;0,51273
S15;2;ubp;start;left;59;1;62;end start;-0,27323;0,26781;61,16;0,54104
S15;2;ubp;start;left;60;1;62;end start;-0,23824;0,24918;62,11;0,48742
S15;2;ubp;start;left;61;1;62;end start;-0,24384;0,30389;63,03;0,54773
S15;2;ubp;start;left;62;1;62;end start;-0,26408;0,27531;63,98;0,53939
S15;2;ubp;stop;left;1;1;59;begin stop;-0,27777;0,30433;0,38;0,58210
S15;2;ubp;stop;left;2;1;59;begin stop;-0,27301;0,34139;1,40;0,61440
S15;2;ubp;stop;left;3;1;59;begin stop;-0,31339;0,28034;2,42;0,59373
S15;2;ubp;stop;left;4;1;59;begin stop;-0,27609;0,32866;3,45;0,60475
S15;2;ubp;stop;left;5;1;59;begin stop;-0,24885;0,33160;4,46;0,58045
S15;2;ubp;stop;left;26;1;59;Late Adapt;-0,24800;0,35338;25,46;0,60138
S15;2;ubp;stop;left;27;1;59;Late Adapt;-0,22296;0,34479;26,47;0,56775
S15;2;ubp;stop;left;28;1;59;Late Adapt;-0,21783;0,38816;27,47;0,60599
S15;2;ubp;stop;left;29;1;59;Late Adapt;-0,20442;0,38928;28,48;0,59370
S15;2;ubp;stop;left;30;1;59;Late Adapt;-0,20228;0,39917;29,48;0,60145
