subject;order;condition;start_stop;stance_side;step;normalized_time;last_step;period;IPSI_HEEL;CONTRA_HEEL;TIME;step_length
S5;1;sbt;stop;left;52;1;100;Early Post Adapt;-0,16815;0,31283;49,81;0,48098
S5;1;sbt;stop;left;53;1;100;Early Post Adapt;-0,21994;0,19337;50,69;0,41331
S5;1;sbt;stop;left;54;1;100;Early Post Adapt;-0,18413;0,26023;51,55;0,44436
S5;1;sbt;stop;left;95;1;100;end stop;-0,32391;0,14274;92,98;0,46665
S5;1;sbt;stop;left;96;1;100;end stop;-0,31594;0,16498;94,06;0,48092
S5;1;sbt;stop;left;97;1;100;end stop;-0,33919;0,14454;95,14;0,48373
S5;1;sbt;stop;left;98;1;100;end stop;-0,34772;0,11568;96,22;0,46340
S5;1;sbt;stop;left;99;1;100;end stop;-0,38381;0,11833;97,29;0,50214
S5;1;sbt;stop;left;100;1;100;end stop;-0,36767;0,13952;98,43;0,50719
S5;2;ubp;start;left;1;1;110;begin start;-0,26981;0,26473;0,35;0,53454
S5;2;ubp;start;left;2;1;110;begin start;-0,28062;0,24300;1,45;0,52362
S5;2;ubp;start;left;3;1;110;begin start;-0,26790;0,26397;2,58;0,53187
S5;2;ubp;start;left;4;1;110;begin start;-0,28582;0,25249;3,70;0,53831
S5;2;ubp;start;left;5;1;110;begin start;-0,28257;0,29044;4,88;0,57301
S5;2;ubp;start;left;27;1;110;Late Baseline;-0,26890;0,21780;29,12;0,48670
S5;2;ubp;start;left;28;1;110;Late Baseline;-0,24468;0,25240;30,21;0,49708
S5;2;ubp;start;left;29;1;110;Late Baseline;-0,26399;0,23259;31,28;0,49658
S5;2;ubp;start;left;30;1;110;Late Baseline;-0,24522;0,23014;32,34;0,47536
S5;2;ubp;start;left;31;1;110;Late Baseline;-0,21713;0,25914;33,39;0,47627
S5;2;ubp;start;left;34;1;110;Early Adapt;-0,18296;0,13639;35,93;0,31935
S5;2;ubp;start;left;35;1;110;Early Adapt;-0,21211;0,13976;36,72;0,35187
S5;2;ubp;start;left;36;1;110;Early Adapt;-0,24014;0,08189;37,42;0,32203
S5;2;ubp;start;left;37;1;110;Early Adapt;-0,15637;0,15256;38,21;0,30893
S5;2;ubp;start;left;38;1;110;Early Adapt;-0,17318;0,14362;38,91;0,31680
S5;2;ubp;start;left;105;1;110;end start;-0,31016;0,14145;94,94;0,45161
S5;2;ubp;start;left;106;1;110;end start;-0,31908;0,14181;95,80;0,46089
S5;2;ubp;start;left;107;1;110;end start;-0,28439;0,11161;96,62;0,39600
S5;2;ubp;start;left;108;1;110;end start;-0,28511;0,17887;97,52;0,46398
S5;2;ubp;start;left;109;1;110;end start;-0,29174;0,19501;98,42;0,48675
S5;2;ubp;start;left;110;1;110;end start;-0,29858;0,10371;99,22;0,40229
S5;2;ubp;stop;left;1;1;98;begin stop;-0,30806;0,20586;0,30;0,51392
S5;2;ubp;stop;left;2;1;98;begin stop;-0,30963;0,19910;1,24;0,50873
S5;2;ubp;stop;left;3;1;98;begin stop;-0,33957;0,17061;2,15;0,51018
S5;2;ubp;stop;left;4;1;98;begin stop;-0,32539;0,18216;3,11;0,50755
S5;2;ubp;stop;left;5;1;98;begin stop;-0,30970;0,20506;4,06;0,51476
S5;2;ubp;stop;left;39;1;98;Late Adapt;-0,24570;0,25095;36,66;0,49665
S5;2;ubp;stop;left;40;1;98;Late Adapt;-0,28226;0,25944;37,61;0,54170
S5;2;ubp;stop;left;41;1;98;Late Adapt;-0,27337;0,24072;38,56;0,51409
S5;2;ubp;stop;left;42;1;98;Late Adapt;-0,27867;0,24248;39,51;0,52115
S5;2;ubp;stop;left;43;1;98;Late Adapt;-0,31122;0,21549;40,46;0,52671
S5;2;ubp;stop;left;46;1;98;Early Post Adapt;-0,15746;0,21189;44,08;0,36935
S5;2;ubp;stop;left;47;1;98;Early Post Adapt;-0,25795;0,21573;44,88;0,47368
S5;2;ubp;stop;left;48;1;98;Early Post Adapt;-0,25690;0,19059;45,83;0,44749
S5;2;ubp;stop;left;49;1;98;Early Post Adapt;-0,28247;0,12341;46,76;0,40588
S5;2;ubp;stop;left;50;1;98;Early Post Adapt;-0,23878;0,14180;47,71;0,38058
S5;2;ubp;stop;left;93;1;98;end stop;-0,26684;0,25181;93,83;0,51865
S5;2;ubp;stop;left;94;1;98;end stop;-0,24459;0,24580;94,97;0,49039
S5;2;ubp;stop;left;95;1;98;end stop;-0,24046;0,13233;95,96;0,37279
S5;2;ubp;stop;left;96;1;98;end stop;-0,25609;0,24533;97,03;0,50142
S5;2;ubp;stop;left;97;1;98;end stop;-0,25135;0,21366;98,11;0,46501
S5;2;ubp;stop;left;98;1;98;end stop;-0,29408;0,19129;99,17;0,48537
S5;3;upp;start;left;1;1;105;begin start;-0,19144;0,31598;0,36;0,50742
S5;3;upp;start;left;2;1;105;begin start;-0,17567;0,29192;1,45;0,46759
S5;3;upp;start;left;3;1;105;begin start;-0,19589;0,31707;2,53;0,51296
S5;3;upp;start;left;4;1;105;begin start;-0,23727;0,29426;3,60;0,53153
S5;3;upp;start;left;5;1;105;begin start;-0,25233;0,23142;4,69;0,48375
S5;3;upp;start;left;23;1;105;Late Baseline;-0,29592;0,20643;24,24;0,50235
S5;3;upp;start;left;24;1;105;Late Baseline;-0,24740;0,22213;25,33;0,46953
S5;3;upp;start;left;25;1;105;Late Baseline;-0,25200;0,19467;26,36;0,44667
S5;3;upp;start;left;26;1;105;Late Baseline;-0,24812;0,23344;27,42;0,48156
S5;3;upp;start;left;27;1;105;Late Baseline;-0,21012;0,24917;28,50;0,45929
S5;3;upp;start;left;30;1;105;Early Adapt;-0,14503;0,04297;31,26;0,18800
S5;3;upp;start;left;31;1;105;Early Adapt;-0,22223;0,07317;31,98;0,29540
S5;3;upp;start;left;32;1;105;Early Adapt;-0,21274;-0,01927;32,64;0,19347
S5;3;upp;start;left;33;1;105;Early Adapt;-0,13313;0,08925;33,41;0,22238
S5;3;upp;start;left;34;1;105;Early Adapt;-0,11216;0,17119;34,15;0,28335
S5;3;upp;start;left;100;1;105;end start;-0,21533;0,21521;94,00;0,43054
S5;3;upp;start;left;101;1;105;end start;-0,22255;0,20268;94,98;0,42523
S5;3;upp;start;left;102;1;105;end start;-0,25223;0,14669;95,91;0,39892
S5;3;upp;start;left;103;1;105;end start;-0,26675;0,14661;96,84;0,41336
S5;3;upp;start;left;104;1;105;end start;-0,23680;0,15762;97,84;0,39442
S5;3;upp;start;left;105;1;105;end start;-0,14584;0,23745;98,81;0,38329
S5;3;upp;stop;left;1;1;94;begin stop;-0,31761;0,17640;0,83;0,49401
S5;3;upp;stop;left;2;1;94;begin stop;-0,31537;0,21097;1,90;0,52634
S5;3;upp;stop;left;3;1;94;begin stop;-0,27906;0,22178;2,96;0,50084
S5;3;upp;stop;left;4;1;94;begin stop;-0,30344;0,22169;3,98;0,52513
S5;3;upp;stop;left;5;1;94;begin stop;-0,31391;0,17570;5,00;0,48961
S5;3;upp;stop;left;34;1;94;Late Adapt;-0,25690;0,18935;35,01;0,44625
S5;3;upp;stop;left;35;1;94;Late Adapt;-0,27438;0,20936;36,01;0,48374
S5;3;upp;stop;left;36;1;94;Late Adapt;-0,24325;0,20254;37,01;0,44579
S5;3;upp;stop;left;37;1;94;Late Adapt;-0,27637;0,21972;37,98;0,49609
S5;3;upp;stop;left;38;1;94;Late Adapt;-0,27101;0,21081;38,98;0,48182
S5;3;upp;stop;left;41;1;94;Early Post Adapt;-0,24477;0,13473;41,90;0,37950
S5;3;upp;stop;left;42;1;94;Early Post Adapt;-0,29320;0,07675;42,71;0,36995
S5;3;upp;stop;left;43;1;94;Early Post Adapt;-0,33743;0,06970;43,54;0,40713
S5;3;upp;stop;left;44;1;94;Early Post Adapt;-0,32451;0,10470;44,41;0,42921
S5;3;upp;stop;left;45;1;94;Early Post Adapt;-0,29843;0,17509;45,41;0,47352
S5;3;upp;stop;left;89;1;94;end stop;-0,26941;0,25286;93,15;0,52227
S5;3;upp;stop;left;90;1;94;end stop;-0,29459;0,24395;94,26;0,53854
S5;3;upp;stop;left;91;1;94;end stop;-0,30155;0,23467;95,40;0,53622
S5;3;upp;stop;left;92;1;94;end stop;-0,28744;0,24371;96,54;0,53115
S5;3;upp;stop;left;93;1;94;end stop;-0,30981;0,22700;97,65;0,53681
S5;3;upp;stop;left;94;1;94;end stop;-0,33717;0,18463;98,76;0,52180
S5;4;bbp;start;left;1;1;114;begin start;-0,18807;0,32021;0,06;0,50828
S5;4;bbp;start;left;2;1;114;begin start;-0,18271;0,32149;1,18;0,50420
S5;4;bbp;start;left;3;1;114;begin start;-0,20654;0,31364;2,29;0,52018
S5;4;bbp;start;left;4;1;114;begin start;-0,23927;0,27073;3,37;0,51000
S5;4;bbp;start;left;5;1;114;begin start;-0,26907;0,24714;4,46;0,51621
S5;4;bbp;start;left;29;1;114;Late Baseline;-0,09818;0,38802;30,71;0,48620
S5;4;bbp;start;left;30;1;114;Late Baseline;-0,09902;0,37250;31,75;0,47152
S5;4;bbp;start;left;31;1;114;Late Baseline;-0,11591;0,35316;32,79;0,46907
S5;4;bbp;start;left;32;1;114;Late Baseline;-0,09841;0,34967;33,80;0,44808
S5;4;bbp;start;left;33;1;114;Late Baseline;-0,11255;0,32861;34,80;0,44116
S5;4;bbp;start;left;36;1;114;Early Adapt;-0,09956;0,29870;37,53;0,39826
S5;4;bbp;start;left;37;1;114;Early Adapt;-0,21163;0,13278;38,11;0,34441
S5;4;bbp;start;left;38;1;114;Early Adapt;-0,23316;0,15712;38,72;0,39028
S5;4;bbp;start;left;39;1;114;Early Adapt;-0,17847;0,26465;39,42;0,44312
S5;4;bbp;start;left;40;1;114;Early Adapt;-0,23179;0,25791;40,09;0,48970
S5;4;bbp;start;left;109;1;114;end start;-0,10948;0,42327;93,93;0,53275
S5;4;bbp;start;left;110;1;114;end start;-0,15905;0,40999;94,68;0,56904
S5;4;bbp;start;left;111;1;114;end start;-0,03724;0,47539;96,72;0,51263
S5;4;bbp;start;left;112;1;114;end start;-0,05690;0,47882;97,46;0,53572
S5;4;bbp;start;left;113;1;114;end start;-0,05230;0,44777;98,21;0,50007
S5;4;bbp;start;left;114;1;114;end start;-0,12082;0,39421;98,91;0,51503
S5;4;bbp;stop;left;1;1;103;begin stop;-0,28071;0,34806;0,78;0,62877
S5;4;bbp;stop;left;2;1;103;begin stop;-0,30106;0,33079;1,63;0,63185
S5;4;bbp;stop;left;3;1;103;begin stop;-0,25936;0,34086;2,47;0,60022
S5;4;bbp;stop;left;4;1;103;begin stop;-0,24931;0,37580;3,30;0,62511
S5;4;bbp;stop;left;5;1;103;begin stop;-0,24020;0,39717;4,17;0,63737
S5;4;bbp;stop;left;45;1;103;Late Adapt;-0,16183;0,39380;37,03;0,55563
S5;4;bbp;stop;left;46;1;103;Late Adapt;-0,16058;0,47790;37,85;0,63848
S5;4;bbp;stop;left;47;1;103;Late Adapt;-0,16794;0,37325;38,62;0,54119
S5;4;bbp;stop;left;48;1;103;Late Adapt;-0,14642;0,46083;39,46;0,60725
S5;4;bbp;stop;left;49;1;103;Late Adapt;-0,10298;0,45095;40,26;0,55393
S5;4;bbp;stop;left;52;1;103;Early Post Adapt;-0,05115;0,27426;42,78;0,32541
S5;4;bbp;stop;left;53;1;103;Early Post Adapt;-0,11858;0,28866;43,70;0,40724
S5;4;bbp;stop;left;54;1;103;Early Post Adapt;-0,08302;0,33139;44,70;0,41441
S5;4;bbp;stop;left;55;1;103;Early Post Adapt;-0,09652;0,37215;45,74;0,46867
S5;4;bbp;stop;left;56;1;103;Early Post Adapt;-0,04236;0,45452;46,89;0,49688
S5;4;bbp;stop;left;98;1;103;end stop;-0,20765;0,31900;93,27;0,52665
S5;4;bbp;stop;left;99;1;103;end stop;-0,23837;0,28250;94,35;0,52087
S5;4;bbp;stop;left;100;1;103;end stop;-0,22193;0,28076;95,47;0,50269
S5;4;bbp;stop;left;101;1;103;end stop;-0,25136;0,24924;96,57;0,50060
S5;4;bbp;stop;left;102;1;103;end stop;-0,27014;0,25935;97,71;0,52949
S5;4;bbp;stop;left;103;1;103;end stop;-0,28325;0,24437;98,89;0,52762
S5;5;bpp;start;left;1;1;108;begin start;-0,35453;0,15398;0,84;0,50851
S5;5;bpp;start;left;2;1;108;begin start;-0,33019;0,21480;2,01;0,54499
S5;5;bpp;start;left;3;1;108;begin start;-0,37049;0,14525;3,11;0,51574
S5;5;bpp;start;left;4;1;108;begin start;-0,29872;0,22647;4,26;0,52519
S5;5;bpp;start;left;5;1;108;begin start;-0,31941;0,22601;5,40;0,54542
S5;5;bpp;start;left;26;1;108;Late Baseline;-0,26046;0,22365;29,12;0,48411
S5;5;bpp;start;left;27;1;108;Late Baseline;-0,18451;0,23121;30,18;0,41572
S5;5;bpp;start;left;28;1;108;Late Baseline;-0,22735;0,22733;31,12;0,45468
S5;5;bpp;start;left;29;1;108;Late Baseline;-0,22261;0,24432;32,17;0,46693
S5;5;bpp;start;left;30;1;108;Late Baseline;-0,13810;0,24211;33,15;0,38021
S5;5;bpp;start;left;33;1;108;Early Adapt;0,02883;0,35173;35,81;0,32290
S5;5;bpp;start;left;34;1;108;Early Adapt;-0,19442;0,26901;36,38;0,46343
S5;5;bpp;start;left;35;1;108;Early Adapt;-0,11894;0,36098;37,28;0,47992
S5;5;bpp;start;left;36;1;108;Early Adapt;-0,09537;0,35158;37,98;0,44695
S5;5;bpp;start;left;37;1;108;Early Adapt;-0,12839;0,31953;38,65;0,44792
S5;5;bpp;start;left;103;1;108;end start;-0,19301;0,33808;94,63;0,53109
S5;5;bpp;start;left;104;1;108;end start;-0,23366;0,29339;95,47;0,52705
S5;5;bpp;start;left;105;1;108;end start;-0,23399;0,29097;96,33;0,52496
S5;5;bpp;start;left;106;1;108;end start;-0,26155;0,25099;97,18;0,51254
S5;5;bpp;start;left;107;1;108;end start;-0,27609;0,26903;98,08;0,54512
S5;5;bpp;start;left;108;1;108;end start;-0,30218;0,22680;98,91;0,52898
S5;5;bpp;stop;left;1;1;97;begin stop;-0,33243;0,24291;0,52;0,57534
S5;5;bpp;stop;left;2;1;97;begin stop;-0,35795;0,19629;1,47;0,55424
S5;5;bpp;stop;left;3;1;97;begin stop;-0,36081;0,17836;2,37;0,53917
S5;5;bpp;stop;left;4;1;97;begin stop;-0,35860;0,16597;3,28;0,52457
S5;5;bpp;stop;left;5;1;97;begin stop;-0,35250;0,25671;4,25;0,60921
S5;5;bpp;stop;left;39;1;97;Late Adapt;-0,27306;0,27924;36,67;0,55230
S5;5;bpp;stop;left;40;1;97;Late Adapt;-0,22010;0,31787;37,60;0,53797
S5;5;bpp;stop;left;41;1;97;Late Adapt;-0,20788;0,34916;38,51;0,55704
S5;5;bpp;stop;left;42;1;97;Late Adapt;-0,23995;0,32760;39,41;0,56755
S5;5;bpp;stop;left;43;1;97;Late Adapt;-0,22747;0,31538;40,35;0,54285
S5;5;bpp;stop;left;46;1;97;Early Post Adapt;-0,39756;-0,07650;44,18;0,32106
S5;5;bpp;stop;left;47;1;97;Early Post Adapt;-0,36310;0,00206;44,99;0,36516
S5;5;bpp;stop;left;48;1;97;Early Post Adapt;-0,34495;0,04194;45,88;0,38689
S5;5;bpp;stop;left;49;1;97;Early Post Adapt;-0,37415;0,05477;46,75;0,42892
S5;5;bpp;stop;left;50;1;97;Early Post Adapt;-0,46548;0,01450;47,65;0,47998
S5;5;bpp;stop;left;92;1;97;end stop;-0,48432;0,06180;92,83;0,54612
S5;5;bpp;stop;left;93;1;97;end stop;-0,48366;0,04753;93,98;0,53119
S5;5;bpp;stop;left;94;1;97;end stop;-0,47696;0,02947;95,10;0,50643
S5;5;bpp;stop;left;95;1;97;end stop;-0,47733;0,00634;96,19;0,48367
S5;5;bpp;stop;left;96;1;97;end stop;-0,48180;0,05202;97,31;0,53382
S5;5;bpp;stop;left;97;1;97;end stop;-0,46554;0,08644;98,49;0,55198
S5;1;sbt;start;right;1;1;111;begin start;-0,34783;0,15180;0,70;0,49963
S5;1;sbt;start;right;2;1;111;begin start;-0,31186;0,22056;1,83;0,53242
S5;1;sbt;start;right;3;1;111;begin start;-0,33091;0,17769;2,89;0,50860
S5;1;sbt;start;right;4;1;111;begin start;-0,34320;0,16446;3,97;0,50766
S5;1;sbt;start;right;5;1;111;begin start;-0,29295;0,21664;5,07;0,50959
S5;1;sbt;start;right;23;1;111;Late Baseline;-0,25590;0,24571;24,74;0,50161
S5;1;sbt;start;right;24;1;111;Late Baseline;-0,25986;0,24210;25,80;0,50196
S5;1;sbt;start;right;25;1;111;Late Baseline;-0,25370;0,25753;26,90;0,51123
S5;1;sbt;start;right;26;1;111;Late Baseline;-0,24774;0,25652;28,03;0,50426
S5;1;sbt;start;right;27;1;111;Late Baseline;-0,17120;0,29814;29,13;0,46934
S5;1;sbt;start;right;30;1;111;Early Adapt;-0,17388;0,44901;32,11;0,62289
S5;1;sbt;start;right;31;1;111;Early Adapt;-0,17892;0,43273;32,97;0,61165
S5;1;sbt;start;right;32;1;111;Early Adapt;-0,25127;0,36889;33,80;0,62016
S5;1;sbt;start;right;33;1;111;Early Adapt;-0,30997;0,31231;34,63;0,62228
S5;1;sbt;start;right;34;1;111;Early Adapt;-0,32353;0,30421;35,47;0,62774
S5;1;sbt;start;right;106;1;111;end start;-0,12604;0,49074;94,95;0,61678
S5;1;sbt;start;right;107;1;111;end start;-0,19655;0,40467;95,77;0,60122
S5;1;sbt;start;right;108;1;111;end start;-0,18819;0,36951;96,65;0,55770
S5;1;sbt;start;right;109;1;111;end start;-0,16783;0,44889;97,53;0,61672
S5;1;sbt;start;right;110;1;111;end start;-0,19127;0,42540;98,40;0,61667
S5;1;sbt;start;right;111;1;111;end start;-0,20947;0,36099;99,25;0,57046
S5;1;sbt;stop;right;1;1;101;begin stop;-0,22596;0,37266;0,60;0,59862
S5;1;sbt;stop;right;2;1;101;begin stop;-0,22406;0,36698;1,48;0,59104
S5;1;sbt;stop;right;3;1;101;begin stop;-0,20695;0,38799;2,36;0,59494
S5;1;sbt;stop;right;4;1;101;begin stop;-0,21790;0,38429;3,26;0,60219
S5;1;sbt;stop;right;5;1;101;begin stop;-0,20518;0,37691;4,18;0,58209
S5;1;sbt;stop;right;43;1;101;Late Adapt;-0,23758;0,38401;37,89;0,62159
S5;1;sbt;stop;right;44;1;101;Late Adapt;-0,25480;0,36871;38,79;0,62351
S5;1;sbt;stop;right;45;1;101;Late Adapt;-0,25079;0,38627;39,65;0,63706
S5;1;sbt;stop;right;46;1;101;Late Adapt;-0,26225;0,38803;40,57;0,65028
S5;1;sbt;stop;right;47;1;101;Late Adapt;-0,27454;0,35773;41,42;0,63227
S5;1;sbt;stop;right;50;1;101;Early Post Adapt;-0,15797;0,38250;44,40;0,54047
S5;1;sbt;stop;right;51;1;101;Early Post Adapt;-0,10889;0,45169;45,64;0,56058
S5;1;sbt;stop;right;52;1;101;Early Post Adapt;-0,18862;0,36730;46,71;0,55592
S5;1;sbt;stop;right;53;1;101;Early Post Adapt;-0,24317;0,21923;50,22;0,46240
S5;1;sbt;stop;right;54;1;101;Early Post Adapt;-0,21591;0,11305;51,04;0,32896
S5;1;sbt;stop;right;96;1;101;end stop;-0,35026;0,19538;93,52;0,54564
S5;1;sbt;stop;right;97;1;101;end stop;-0,39070;0,16973;94,57;0,56043
S5;1;sbt;stop;right;98;1;101;end stop;-0,40365;0,16097;95,67;0,56462
S5;1;sbt;stop;right;99;1;101;end stop;-0,41306;0,14218;96,73;0,55524
S5;1;sbt;stop;right;100;1;101;end stop;-0,39912;0,15774;97,86;0,55686
S5;1;sbt;stop;right;101;1;101;end stop;-0,41745;0,13328;98,96;0,55073
S5;2;ubp;start;right;1;1;109;begin start;-0,29312;0,23318;0,88;0,52630
S5;2;ubp;start;right;2;1;109;begin start;-0,28455;0,23815;2,00;0,52270
S5;2;ubp;start;right;3;1;109;begin start;-0,27682;0,26417;3,14;0,54099
S5;2;ubp;start;right;4;1;109;begin start;-0,30458;0,22389;4,24;0,52847
S5;2;ubp;start;right;5;1;109;begin start;-0,30445;0,23385;5,43;0,53830
S5;2;ubp;start;right;26;1;109;Late Baseline;-0,29986;0,21965;28,58;0,51951
S5;2;ubp;start;right;27;1;109;Late Baseline;-0,28558;0,22754;29,64;0,51312
S5;2;ubp;start;right;28;1;109;Late Baseline;-0,26634;0,26610;30,75;0,53244
S5;2;ubp;start;right;29;1;109;Late Baseline;-0,29071;0,21949;31,79;0,51020
S5;2;ubp;start;right;30;1;109;Late Baseline;-0,27185;0,22592;32,83;0,49777
S5;2;ubp;start;right;33;1;109;Early Adapt;-0,17542;0,30931;35,62;0,48473
S5;2;ubp;start;right;34;1;109;Early Adapt;-0,25529;0,34135;36,28;0,59664
S5;2;ubp;start;right;35;1;109;Early Adapt;-0,29747;0,22704;37,01;0,52451
S5;2;ubp;start;right;36;1;109;Early Adapt;-0,26717;0,27980;37,76;0,54697
S5;2;ubp;start;right;37;1;109;Early Adapt;-0,21902;0,33304;38,52;0,55206
S5;2;ubp;start;right;104;1;109;end start;-0,30609;0,22957;94,47;0,53566
S5;2;ubp;start;right;105;1;109;end start;-0,30693;0,29301;95,33;0,59994
S5;2;ubp;start;right;106;1;109;end start;-0,29696;0,28454;96,19;0,58150
S5;2;ubp;start;right;107;1;109;end start;-0,31111;0,30677;97,00;0,61788
S5;2;ubp;start;right;108;1;109;end start;-0,30919;0,29321;97,88;0,60240
S5;2;ubp;start;right;109;1;109;end start;-0,31539;0,25452;98,77;0,56991
S5;2;ubp;stop;right;1;1;98;begin stop;-0,30035;0,32995;0,71;0,63030
S5;2;ubp;stop;right;2;1;98;begin stop;-0,30787;0,32707;1,64;0,63494
S5;2;ubp;stop;right;3;1;98;begin stop;-0,32506;0,32329;2,57;0,64835
S5;2;ubp;stop;right;4;1;98;begin stop;-0,30181;0,31640;3,52;0,61821
S5;2;ubp;stop;right;5;1;98;begin stop;-0,29474;0,35027;4,50;0,64501
S5;2;ubp;stop;right;39;1;98;Late Adapt;-0,25742;0,39134;37,06;0,64876
S5;2;ubp;stop;right;40;1;98;Late Adapt;-0,27580;0,35089;38,01;0,62669
S5;2;ubp;stop;right;41;1;98;Late Adapt;-0,27463;0,36400;38,96;0,63863
S5;2;ubp;stop;right;42;1;98;Late Adapt;-0,27743;0,36990;39,93;0,64733
S5;2;ubp;stop;right;43;1;98;Late Adapt;-0,32510;0,34944;40,90;0,67454
S5;2;ubp;stop;right;46;1;98;Early Post Adapt;-0,08274;0,15303;43,74;0,23577
S5;2;ubp;stop;right;47;1;98;Early Post Adapt;-0,21783;0,15318;44,42;0,37101
S5;2;ubp;stop;right;48;1;98;Early Post Adapt;-0,29114;0,15583;45,31;0,44697
S5;2;ubp;stop;right;49;1;98;Early Post Adapt;-0,35244;0,15334;46,26;0,50578
S5;2;ubp;stop;right;50;1;98;Early Post Adapt;-0,30212;0,18208;47,24;0,48420
S5;2;ubp;stop;right;93;1;98;end stop;-0,29322;0,25353;93,25;0,54675
S5;2;ubp;stop;right;94;1;98;end stop;-0,31991;0,23546;94,36;0,55537
S5;2;ubp;stop;right;95;1;98;end stop;-0,32313;0,23865;95,48;0,56178
S5;2;ubp;stop;right;96;1;98;end stop;-0,30312;0,23406;96,45;0,53718
S5;2;ubp;stop;right;97;1;98;end stop;-0,31347;0,24189;97,55;0,55536
S5;2;ubp;stop;right;98;1;98;end stop;-0,30838;0,24768;98,64;0,55606
S5;3;upp;start;right;1;1;105;begin start;-0,24517;0,30318;0,88;0,54835
S5;3;upp;start;right;2;1;105;begin start;-0,22227;0,31023;1,96;0,53250
S5;3;upp;start;right;3;1;105;begin start;-0,23710;0,29102;3,04;0,52812
S5;3;upp;start;right;4;1;105;begin start;-0,26237;0,29494;4,17;0,55731
S5;3;upp;start;right;5;1;105;begin start;-0,26643;0,28325;5,26;0,54968
S5;3;upp;start;right;23;1;105;Late Baseline;-0,28069;0,23105;24,80;0,51174
S5;3;upp;start;right;24;1;105;Late Baseline;-0,29416;0,23423;25,84;0,52839
S5;3;upp;start;right;25;1;105;Late Baseline;-0,29309;0,22569;26,86;0,51878
S5;3;upp;start;right;26;1;105;Late Baseline;-0,29099;0,23969;27,93;0,53068
S5;3;upp;start;right;27;1;105;Late Baseline;-0,29023;0,23181;28,96;0,52204
S5;3;upp;start;right;30;1;105;Early Adapt;-0,24596;0,29495;31,63;0,54091
S5;3;upp;start;right;31;1;105;Early Adapt;-0,32584;0,14216;32,31;0,46800
S5;3;upp;start;right;32;1;105;Early Adapt;-0,29645;0,20134;33,00;0,49779
S5;3;upp;start;right;33;1;105;Early Adapt;-0,19790;0,27242;33,76;0,47032
