subject;order;condition;start_stop;stance_side;step;normalized_time;last_step;period;IPSI_HEEL;CONTRA_HEEL;TIME;step_length
S4;3;bbp;stop;left;32;1;58;Late Adapt;-0,44733;0,25486;30,41;0,70219
S4;3;bbp;stop;left;33;1;58;Late Adapt;-0,42556;0,29505;31,36;0,72061
S4;3;bbp;stop;left;36;1;58;Early Post Adapt;0,05186;0,43741;34,20;0,38555
S4;3;bbp;stop;left;37;1;58;Early Post Adapt;0,00813;0,45972;35,10;0,45159
S4;3;bbp;stop;left;38;1;58;Early Post Adapt;0,06601;0,56016;36,16;0,49415
S4;3;bbp;stop;left;39;1;58;Early Post Adapt;0,17690;0,64603;37,30;0,46913
S4;3;bbp;stop;left;40;1;58;Early Post Adapt;0,06277;0,59621;38,33;0,53344
S4;3;bbp;stop;left;53;1;58;end stop;-0,39250;0,14001;52,52;0,53251
S4;3;bbp;stop;left;54;1;58;end stop;-0,42087;0,11907;53,64;0,53994
S4;3;bbp;stop;left;55;1;58;end stop;-0,41027;0,12487;54,79;0,53514
S4;3;bbp;stop;left;56;1;58;end stop;-0,38595;0,12230;55,95;0,50825
S4;3;bbp;stop;left;57;1;58;end stop;-0,30943;0,14487;57,09;0,45430
S4;3;bbp;stop;left;58;1;58;end stop;-0,41820;0,15184;58,21;0,57004
S4;4;upp;start;left;1;1;54;begin start;-0,16276;0,40604;0,10;0,56880
S4;4;upp;start;left;2;1;54;begin start;-0,15609;0,41306;1,33;0,56915
S4;4;upp;start;left;3;1;54;begin start;-0,15196;0,39783;2,52;0,54979
S4;4;upp;start;left;4;1;54;begin start;-0,16854;0,40785;3,80;0,57639
S4;4;upp;start;left;5;1;54;begin start;-0,17321;0,40047;5,02;0,57368
S4;4;upp;start;left;20;1;54;Late Baseline;-0,23911;0,28803;23,09;0,52714
S4;4;upp;start;left;21;1;54;Late Baseline;-0,22855;0,31693;24,27;0,54548
S4;4;upp;start;left;22;1;54;Late Baseline;-0,21049;0,36352;25,50;0,57401
S4;4;upp;start;left;23;1;54;Late Baseline;-0,23024;0,30041;26,68;0,53065
S4;4;upp;start;left;24;1;54;Late Baseline;-0,20294;0,36107;27,89;0,56401
S4;4;upp;start;left;27;1;54;Early Adapt;-0,04320;0,12755;31,11;0,17075
S4;4;upp;start;left;28;1;54;Early Adapt;-0,10828;0,53340;31,96;0,64168
S4;4;upp;start;left;29;1;54;Early Adapt;-0,25715;0,06932;32,84;0,32647
S4;4;upp;start;left;30;1;54;Early Adapt;-0,25390;0,19387;33,74;0,44777
S4;4;upp;start;left;31;1;54;Early Adapt;-0,29434;0,16090;34,72;0,45524
S4;4;upp;start;left;49;1;54;end start;-0,29494;0,33996;53,82;0,63490
S4;4;upp;start;left;50;1;54;end start;-0,25426;0,26721;54,91;0,52147
S4;4;upp;start;left;51;1;54;end start;-0,26120;0,30173;55,98;0,56293
S4;4;upp;start;left;52;1;54;end start;-0,27397;0,28984;57,05;0,56381
S4;4;upp;start;left;53;1;54;end start;-0,22431;0,32572;58,16;0,55003
S4;4;upp;start;left;54;1;54;end start;-0,27559;0,34420;59,25;0,61979
S4;4;upp;stop;left;1;1;53;begin stop;-0,41548;0,14733;0,19;0,56281
S4;4;upp;stop;left;2;1;53;begin stop;-0,47217;0,17297;1,30;0,64514
S4;4;upp;stop;left;3;1;53;begin stop;-0,42319;0,19116;2,41;0,61435
S4;4;upp;stop;left;4;1;53;begin stop;-0,49209;0,11841;3,48;0,61050
S4;4;upp;stop;left;5;1;53;begin stop;-0,42505;0,13144;4,59;0,55649
S4;4;upp;stop;left;23;1;53;Late Adapt;-0,31508;0,28527;24,41;0,60035
S4;4;upp;stop;left;24;1;53;Late Adapt;-0,24631;0,39699;25,60;0,64330
S4;4;upp;stop;left;25;1;53;Late Adapt;-0,23660;0,36005;26,73;0,59665
S4;4;upp;stop;left;26;1;53;Late Adapt;-0,22048;0,39041;27,83;0,61089
S4;4;upp;stop;left;27;1;53;Late Adapt;-0,28777;0,35407;28,93;0,64184
S4;4;upp;stop;left;30;1;53;Early Post Adapt;-0,27732;0,30290;32,33;0,58022
S4;4;upp;stop;left;31;1;53;Early Post Adapt;-0,37522;0,14164;33,37;0,51686
S4;4;upp;stop;left;32;1;53;Early Post Adapt;-0,20442;0,33857;34,58;0,54299
S4;4;upp;stop;left;33;1;53;Early Post Adapt;-0,16942;0,36451;35,62;0,53393
S4;4;upp;stop;left;34;1;53;Early Post Adapt;-0,23312;0,38252;36,69;0,61564
S4;4;upp;stop;left;48;1;53;end stop;-0,25124;0,27584;52,31;0,52708
S4;4;upp;stop;left;49;1;53;end stop;-0,19376;0,34832;53,45;0,54208
S4;4;upp;stop;left;50;1;53;end stop;-0,17120;0,41682;54,66;0,58802
S4;4;upp;stop;left;51;1;53;end stop;-0,16730;0,38589;55,83;0,55319
S4;4;upp;stop;left;52;1;53;end stop;-0,17879;0,40115;57,01;0,57994
S4;4;upp;stop;left;53;1;53;end stop;-0,18523;0,41944;58,17;0,60467
S4;5;bpp;start;left;1;1;53;begin start;-0,41138;0,16258;1,14;0,57396
S4;5;bpp;start;left;2;1;53;begin start;-0,41008;0,13685;2,30;0,54693
S4;5;bpp;start;left;3;1;53;begin start;-0,37252;0,18440;3,51;0,55692
S4;5;bpp;start;left;4;1;53;begin start;-0,41887;0,16137;4,67;0,58024
S4;5;bpp;start;left;5;1;53;begin start;-0,41940;0,13088;5,88;0,55028
S4;5;bpp;start;left;23;1;53;Late Baseline;-0,35365;0,19900;27,23;0,55265
S4;5;bpp;start;left;24;1;53;Late Baseline;-0,36061;0,20150;28,41;0,56211
S4;5;bpp;start;left;25;1;53;Late Baseline;-0,35202;0,21764;29,59;0,56966
S4;5;bpp;start;left;26;1;53;Late Baseline;-0,31641;0,23958;30,78;0,55599
S4;5;bpp;start;left;27;1;53;Late Baseline;-0,29750;0,26734;31,97;0,56484
S4;5;bpp;start;left;30;1;53;Early Adapt;-0,34531;0,38806;35,50;0,73337
S4;5;bpp;start;left;31;1;53;Early Adapt;-0,18519;0,40385;36,35;0,58904
S4;5;bpp;start;left;32;1;53;Early Adapt;-0,17586;0,46550;37,30;0,64136
S4;5;bpp;start;left;33;1;53;Early Adapt;-0,14598;0,45665;38,13;0,60263
S4;5;bpp;start;left;34;1;53;Early Adapt;-0,19200;0,40039;39,00;0,59239
S4;5;bpp;start;left;48;1;53;end start;-0,27780;0,44901;53,58;0,72681
S4;5;bpp;start;left;49;1;53;end start;-0,26832;0,40416;54,62;0,67248
S4;5;bpp;start;left;50;1;53;end start;-0,27551;0,37232;55,63;0,64783
S4;5;bpp;start;left;51;1;53;end start;-0,25653;0,39518;56,64;0,65171
S4;5;bpp;start;left;52;1;53;end start;-0,28049;0,37481;57,63;0,65530
S4;5;bpp;start;left;53;1;53;end start;-0,28041;0,39992;58,64;0,68033
S4;5;bpp;stop;left;1;1;57;begin stop;-0,25563;0,40711;0,06;0,66274
S4;5;bpp;stop;left;2;1;57;begin stop;-0,22655;0,42065;1,09;0,64720
S4;5;bpp;stop;left;3;1;57;begin stop;-0,20117;0,47770;2,11;0,67887
S4;5;bpp;stop;left;4;1;57;begin stop;-0,30876;0,38414;3,08;0,69290
S4;5;bpp;stop;left;5;1;57;begin stop;-0,23642;0,41639;4,13;0,65281
S4;5;bpp;stop;left;22;1;57;Late Adapt;-0,22977;0,43069;21,30;0,66046
S4;5;bpp;stop;left;23;1;57;Late Adapt;-0,23196;0,45633;22,34;0,68829
S4;5;bpp;stop;left;24;1;57;Late Adapt;-0,13916;0,49745;23,41;0,63661
S4;5;bpp;stop;left;25;1;57;Late Adapt;-0,23333;0,43815;24,41;0,67148
S4;5;bpp;stop;left;26;1;57;Late Adapt;-0,21853;0,47118;25,48;0,68971
S4;5;bpp;stop;left;29;1;57;Early Post Adapt;-0,39263;0,10086;28,49;0,49349
S4;5;bpp;stop;left;30;1;57;Early Post Adapt;-0,61315;-0,20070;29,30;0,41245
S4;5;bpp;stop;left;31;1;57;Early Post Adapt;-0,44724;-0,03002;30,26;0,41722
S4;5;bpp;stop;left;32;1;57;Early Post Adapt;-0,20789;0,17159;31,33;0,37948
S4;5;bpp;stop;left;33;1;57;Early Post Adapt;-0,22630;0,26727;32,35;0,49357
S4;5;bpp;stop;left;52;1;57;end stop;-0,32470;0,17753;52,97;0,50223
S4;5;bpp;stop;left;53;1;57;end stop;-0,27038;0,24506;54,09;0,51544
S4;5;bpp;stop;left;54;1;57;end stop;-0,28246;0,29951;55,29;0,58197
S4;5;bpp;stop;left;55;1;57;end stop;-0,29175;0,23852;56,48;0,53027
S4;5;bpp;stop;left;56;1;57;end stop;-0,25964;0,30746;57,68;0,56710
S4;5;bpp;stop;left;57;1;57;end stop;-0,22695;0,30234;58,87;0,52929
S4;1;sbt;start;right;1;1;55;begin start;-0,32882;0,24920;0,74;0,57802
S4;1;sbt;start;right;2;1;55;begin start;-0,34496;0,28441;1,97;0,62937
S4;1;sbt;start;right;3;1;55;begin start;-0,38695;0,20929;3,18;0,59624
S4;1;sbt;start;right;4;1;55;begin start;-0,36498;0,22084;4,39;0,58582
S4;1;sbt;start;right;5;1;55;begin start;-0,36217;0,22564;5,59;0,58781
S4;1;sbt;start;right;18;1;55;Late Baseline;-0,32447;0,25691;21,44;0,58138
S4;1;sbt;start;right;19;1;55;Late Baseline;-0,32490;0,27143;22,67;0,59633
S4;1;sbt;start;right;20;1;55;Late Baseline;-0,36140;0,20012;23,84;0,56152
S4;1;sbt;start;right;21;1;55;Late Baseline;-0,34774;0,23764;25,05;0,58538
S4;1;sbt;start;right;22;1;55;Late Baseline;-0,32870;0,24191;26,26;0,57061
S4;1;sbt;start;right;25;1;55;Early Adapt;-0,36424;0,08456;31,08;0,44880
S4;1;sbt;start;right;26;1;55;Early Adapt;-0,25914;0,26185;32,44;0,52099
S4;1;sbt;start;right;27;1;55;Early Adapt;-0,13691;0,32643;33,15;0,46334
S4;1;sbt;start;right;28;1;55;Early Adapt;-0,11255;0,36773;33,89;0,48028
S4;1;sbt;start;right;29;1;55;Early Adapt;-0,13703;0,30327;34,60;0,44030
S4;1;sbt;start;right;50;1;55;end start;-0,31216;0,15856;52,67;0,47072
S4;1;sbt;start;right;51;1;55;end start;-0,41289;0,11465;53,50;0,52754
S4;1;sbt;start;right;52;1;55;end start;-0,27965;0,16127;54,39;0,44092
S4;1;sbt;start;right;53;1;55;end start;-0,37005;0,13741;55,26;0,50746
S4;1;sbt;start;right;54;1;55;end start;-0,41105;0,06097;56,11;0,47202
S4;1;sbt;start;right;55;1;55;end start;-0,41881;0,03011;57,91;0,44892
S4;1;sbt;stop;right;1;1;52;begin stop;-0,11927;0,49251;0,09;0,61178
S4;1;sbt;stop;right;2;1;52;begin stop;-0,15922;0,45679;1,10;0,61601
S4;1;sbt;stop;right;3;1;52;begin stop;-0,19775;0,45596;2,12;0,65371
S4;1;sbt;stop;right;4;1;52;begin stop;-0,14320;0,46110;3,14;0,60430
S4;1;sbt;stop;right;5;1;52;begin stop;-0,15602;0,42503;4,15;0,58105
S4;1;sbt;stop;right;23;1;52;Late Adapt;-0,18551;0,41373;22,93;0,59924
S4;1;sbt;stop;right;24;1;52;Late Adapt;-0,17752;0,41422;23,95;0,59174
S4;1;sbt;stop;right;25;1;52;Late Adapt;-0,18500;0,41896;25,00;0,60396
S4;1;sbt;stop;right;26;1;52;Late Adapt;-0,20441;0,43390;26,04;0,63831
S4;1;sbt;stop;right;27;1;52;Late Adapt;-0,21611;0,43754;27,08;0,65365
S4;1;sbt;stop;right;30;1;52;Early Post Adapt;-0,06319;0,10795;31,91;0,17114
S4;1;sbt;stop;right;31;1;52;Early Post Adapt;-0,15396;0,18587;33,04;0,33983
S4;1;sbt;stop;right;32;1;52;Early Post Adapt;-0,09133;0,28238;34,15;0,37371
S4;1;sbt;stop;right;33;1;52;Early Post Adapt;-0,02274;0,35196;35,32;0,37470
S4;1;sbt;stop;right;34;1;52;Early Post Adapt;-0,03454;0,39737;36,51;0,43191
S4;1;sbt;stop;right;47;1;52;end stop;-0,27936;0,23235;52,28;0,51171
S4;1;sbt;stop;right;48;1;52;end stop;-0,28513;0,22058;53,44;0,50571
S4;1;sbt;stop;right;49;1;52;end stop;-0,35220;0,19823;54,59;0,55043
S4;1;sbt;stop;right;50;1;52;end stop;-0,32463;0,16858;55,81;0,49321
S4;1;sbt;stop;right;51;1;52;end stop;-0,29647;0,23582;57,02;0,53229
S4;1;sbt;stop;right;52;1;52;end stop;-0,31241;0,20688;58,18;0,51929
S4;2;ubp;start;right;1;1;56;begin start;-0,05824;0,48746;0,66;0,54570
S4;2;ubp;start;right;2;1;56;begin start;-0,08001;0,49431;1,86;0,57432
S4;2;ubp;start;right;3;1;56;begin start;-0,08794;0,48038;3,05;0,56832
S4;2;ubp;start;right;4;1;56;begin start;-0,07193;0,46011;4,24;0,53204
S4;2;ubp;start;right;5;1;56;begin start;-0,09679;0,46610;5,41;0,56289
S4;2;ubp;start;right;21;1;56;Late Baseline;-0,27898;0,29801;23,90;0,57699
S4;2;ubp;start;right;22;1;56;Late Baseline;-0,33747;0,21492;25,01;0,55239
S4;2;ubp;start;right;23;1;56;Late Baseline;-0,30797;0,24376;26,15;0,55173
S4;2;ubp;start;right;24;1;56;Late Baseline;-0,33262;0,20835;27,26;0,54097
S4;2;ubp;start;right;25;1;56;Late Baseline;-0,36041;0,17968;28,39;0,54009
S4;2;ubp;start;right;28;1;56;Early Adapt;-0,29371;0,30144;31,46;0,59515
S4;2;ubp;start;right;29;1;56;Early Adapt;-0,33745;0,21504;32,35;0,55249
S4;2;ubp;start;right;30;1;56;Early Adapt;-0,34679;0,12511;33,27;0,47190
S4;2;ubp;start;right;31;1;56;Early Adapt;-0,33346;0,14718;34,19;0,48064
S4;2;ubp;start;right;32;1;56;Early Adapt;-0,16466;0,30871;35,08;0,47337
S4;2;ubp;start;right;51;1;56;end start;-0,06319;0,59469;53,85;0,65788
S4;2;ubp;start;right;52;1;56;end start;-0,08910;0,52877;54,85;0,61787
S4;2;ubp;start;right;53;1;56;end start;-0,08727;0,53013;55,90;0,61740
S4;2;ubp;start;right;54;1;56;end start;-0,06665;0,56426;56,91;0,63091
S4;2;ubp;start;right;55;1;56;end start;-0,05810;0,54218;57,94;0,60028
S4;2;ubp;start;right;56;1;56;end start;-0,14038;0,50871;58,98;0,64909
S4;2;ubp;stop;right;1;1;54;begin stop;-0,18947;0,45092;0,67;0,64039
S4;2;ubp;stop;right;2;1;54;begin stop;-0,22159;0,43228;1,82;0,65387
S4;2;ubp;stop;right;3;1;54;begin stop;-0,18623;0,44905;2,87;0,63528
S4;2;ubp;stop;right;4;1;54;begin stop;-0,12572;0,48191;3,95;0,60763
S4;2;ubp;stop;right;5;1;54;begin stop;-0,10910;0,53929;5,06;0,64839
S4;2;ubp;stop;right;25;1;54;Late Adapt;-0,21470;0,42022;25,69;0,63492
S4;2;ubp;stop;right;26;1;54;Late Adapt;-0,22388;0,41985;26,73;0,64373
S4;2;ubp;stop;right;27;1;54;Late Adapt;-0,19453;0,40158;27,73;0,59611
S4;2;ubp;stop;right;28;1;54;Late Adapt;-0,10956;0,49188;28,79;0,60144
S4;2;ubp;stop;right;29;1;54;Late Adapt;-0,01700;0,60279;29,94;0,61979
S4;2;ubp;stop;right;32;1;54;Early Post Adapt;0,32873;0,42148;33,11;0,09275
S4;2;ubp;stop;right;33;1;54;Early Post Adapt;0,15744;0,40671;33,97;0,24927
S4;2;ubp;stop;right;34;1;54;Early Post Adapt;0,18513;0,59567;35,12;0,41054
S4;2;ubp;stop;right;35;1;54;Early Post Adapt;0,23330;0,66397;36,22;0,43067
S4;2;ubp;stop;right;36;1;54;Early Post Adapt;0,18470;0,69449;37,31;0,50979
S4;2;ubp;stop;right;49;1;54;end stop;-0,26891;0,28351;52,21;0,55242
S4;2;ubp;stop;right;50;1;54;end stop;-0,28543;0,23458;53,39;0,52001
S4;2;ubp;stop;right;51;1;54;end stop;-0,29243;0,20748;54,53;0,49991
S4;2;ubp;stop;right;52;1;54;end stop;-0,19217;0,27646;55,68;0,46863
S4;2;ubp;stop;right;53;1;54;end stop;-0,12386;0,41029;56,88;0,53415
S4;2;ubp;stop;right;54;1;54;end stop;-0,14103;0,42410;58,09;0,56513
S4;3;bbp;start;right;1;1;57;begin start;-0,19688;0,35802;0,92;0,55490
S4;3;bbp;start;right;2;1;57;begin start;-0,18678;0,35530;2,09;0,54208
S4;3;bbp;start;right;3;1;57;begin start;-0,18915;0,38133;3,25;0,57048
S4;3;bbp;start;right;4;1;57;begin start;-0,21024;0,32531;4,39;0,53555
S4;3;bbp;start;right;5;1;57;begin start;-0,22695;0,34796;5,55;0,57491
S4;3;bbp;start;right;21;1;57;Late Baseline;-0,31164;0,27965;24,82;0,59129
S4;3;bbp;start;right;22;1;57;Late Baseline;-0,29621;0,27685;26,02;0,57306
S4;3;bbp;start;right;23;1;57;Late Baseline;-0,29629;0,28743;27,24;0,58372
S4;3;bbp;start;right;24;1;57;Late Baseline;-0,28223;0,25877;28,41;0,54100
S4;3;bbp;start;right;25;1;57;Late Baseline;-0,24707;0,30894;29,62;0,55601
S4;3;bbp;start;right;28;1;57;Early Adapt;-0,28449;0,40651;33,05;0,69100
S4;3;bbp;start;right;29;1;57;Early Adapt;-0,43200;0,12828;33,84;0,56028
S4;3;bbp;start;right;30;1;57;Early Adapt;-0,39728;0,10622;34,69;0,50350
S4;3;bbp;start;right;31;1;57;Early Adapt;-0,41937;0,08285;35,49;0,50222
