subject;order;condition;start_stop;stance_side;step;normalized_time;last_step;period;IPSI_HEEL;CONTRA_HEEL;TIME;step_length
S9;1;upp;start;right;23;1;53;Late Baseline;-0,31397;0,29742;28,54;0,61139
S9;1;upp;start;right;26;1;53;Early Adapt;-0,21363;0,36091;31,72;0,57454
S9;1;upp;start;right;27;1;53;Early Adapt;-0,33478;0,29683;32,63;0,63161
S9;1;upp;start;right;28;1;53;Early Adapt;-0,29063;0,28341;33,60;0,57404
S9;1;upp;start;right;29;1;53;Early Adapt;-0,32966;0,29493;34,50;0,62459
S9;1;upp;start;right;30;1;53;Early Adapt;-0,35791;0,30340;35,57;0,66131
S9;1;upp;start;right;48;1;53;end start;-0,30693;0,26677;54,66;0,57370
S9;1;upp;start;right;49;1;53;end start;-0,33132;0,26315;55,75;0,59447
S9;1;upp;start;right;50;1;53;end start;-0,25149;0,35430;56,85;0,60579
S9;1;upp;start;right;51;1;53;end start;-0,35466;0,34063;58,00;0,69529
S9;1;upp;start;right;52;1;53;end start;-0,36466;0,30120;59,09;0,66586
S9;1;upp;start;right;53;1;53;end start;-0,39589;0,28230;60,26;0,67819
S9;1;upp;stop;right;1;1;53;begin stop;-0,28585;0,36819;0,35;0,65404
S9;1;upp;stop;right;2;1;53;begin stop;-0,31353;0,30112;1,50;0,61465
S9;1;upp;stop;right;3;1;53;begin stop;-0,35170;0,30692;2,67;0,65862
S9;1;upp;stop;right;4;1;53;begin stop;-0,36747;0,28271;3,90;0,65018
S9;1;upp;stop;right;5;1;53;begin stop;-0,28737;0,36153;5,14;0,64890
S9;1;upp;stop;right;20;1;53;Late Adapt;-0,25631;0,40142;23,69;0,65773
S9;1;upp;stop;right;21;1;53;Late Adapt;-0,31354;0,38355;24,89;0,69709
S9;1;upp;stop;right;22;1;53;Late Adapt;-0,29051;0,34219;26,13;0,63270
S9;1;upp;stop;right;23;1;53;Late Adapt;-0,24294;0,35562;27,22;0,59856
S9;1;upp;stop;right;24;1;53;Late Adapt;-0,27968;0,35531;28,32;0,63499
S9;1;upp;stop;right;27;1;53;Early Post Adapt;-0,34468;0,11747;31,77;0,46215
S9;1;upp;stop;right;28;1;53;Early Post Adapt;-0,46801;-0,06885;32,72;0,39916
S9;1;upp;stop;right;29;1;53;Early Post Adapt;-0,47347;-0,00440;33,74;0,46907
S9;1;upp;stop;right;30;1;53;Early Post Adapt;-0,46362;0,04678;34,78;0,51040
S9;1;upp;stop;right;31;1;53;Early Post Adapt;-0,54124;-0,02419;35,85;0,51705
S9;1;upp;stop;right;48;1;53;end stop;-0,40040;0,10551;54,34;0,50591
S9;1;upp;stop;right;49;1;53;end stop;-0,36573;0,11383;55,44;0,47956
S9;1;upp;stop;right;50;1;53;end stop;-0,39145;0,11141;56,50;0,50286
S9;1;upp;stop;right;51;1;53;end stop;-0,37504;0,15556;57,60;0,53060
S9;1;upp;stop;right;52;1;53;end stop;-0,36081;0,14720;58,65;0,50801
S9;1;upp;stop;right;53;1;53;end stop;-0,29674;0,14116;59,75;0,43790
S9;2;sbt;start;right;1;1;59;begin start;-0,28788;0,26923;0,32;0,55711
S9;2;sbt;start;right;2;1;59;begin start;-0,35863;0,23197;1,56;0,59060
S9;2;sbt;start;right;3;1;59;begin start;-0,29586;0,30272;2,89;0,59858
S9;2;sbt;start;right;4;1;59;begin start;-0,32602;0,30700;4,21;0,63302
S9;2;sbt;start;right;5;1;59;begin start;-0,32044;0,32598;5,50;0,64642
S9;2;sbt;start;right;18;1;59;Late Baseline;-0,33787;0,27585;22,26;0,61372
S9;2;sbt;start;right;19;1;59;Late Baseline;-0,34361;0,22039;23,54;0,56400
S9;2;sbt;start;right;20;1;59;Late Baseline;-0,36369;0,25387;24,82;0,61756
S9;2;sbt;start;right;21;1;59;Late Baseline;-0,35673;0,22468;26,09;0,58141
S9;2;sbt;start;right;22;1;59;Late Baseline;-0,26688;0,27587;27,39;0,54275
S9;2;sbt;start;right;25;1;59;Early Adapt;-0,21846;0,34334;31,09;0,56180
S9;2;sbt;start;right;26;1;59;Early Adapt;-0,19035;0,34267;31,69;0,53302
S9;2;sbt;start;right;27;1;59;Early Adapt;-0,36583;0,19968;32,39;0,56551
S9;2;sbt;start;right;28;1;59;Early Adapt;-0,31269;0,25144;33,09;0,56413
S9;2;sbt;start;right;29;1;59;Early Adapt;-0,32609;0,19152;33,79;0,51761
S9;2;sbt;start;right;54;1;59;end start;-0,26135;0,39937;54,38;0,66072
S9;2;sbt;start;right;55;1;59;end start;-0,29919;0,45340;55,43;0,75259
S9;2;sbt;start;right;56;1;59;end start;-0,31183;0,44867;56,40;0,76050
S9;2;sbt;start;right;57;1;59;end start;-0,30420;0,42293;57,44;0,72713
S9;2;sbt;start;right;58;1;59;end start;-0,38246;0,38694;58,49;0,76940
S9;2;sbt;start;right;59;1;59;end start;-0,40812;0,34905;59,56;0,75717
S9;2;sbt;stop;right;1;1;58;begin stop;-0,25077;0,49019;1,09;0,74096
S9;2;sbt;stop;right;2;1;58;begin stop;-0,27477;0,47440;2,20;0,74917
S9;2;sbt;stop;right;3;1;58;begin stop;-0,28631;0,45607;3,32;0,74238
S9;2;sbt;stop;right;4;1;58;begin stop;-0,33953;0,39115;4,50;0,73068
S9;2;sbt;stop;right;5;1;58;begin stop;-0,32155;0,38111;5,64;0,70266
S9;2;sbt;stop;right;29;1;58;Late Adapt;-0,30637;0,40845;32,74;0,71482
S9;2;sbt;stop;right;30;1;58;Late Adapt;-0,27706;0,38970;33,87;0,66676
S9;2;sbt;stop;right;31;1;58;Late Adapt;-0,32352;0,37303;34,94;0,69655
S9;2;sbt;stop;right;32;1;58;Late Adapt;-0,34383;0,38900;35,97;0,73283
S9;2;sbt;stop;right;33;1;58;Late Adapt;-0,41663;0,30771;37,09;0,72434
S9;2;sbt;stop;right;36;1;58;Early Post Adapt;-0,29790;-0,00725;40,56;0,29065
S9;2;sbt;stop;right;37;1;58;Early Post Adapt;-0,33859;-0,02702;41,43;0,31157
S9;2;sbt;stop;right;38;1;58;Early Post Adapt;-0,35593;0,00721;42,35;0,36314
S9;2;sbt;stop;right;39;1;58;Early Post Adapt;-0,34048;0,01045;43,32;0,35093
S9;2;sbt;stop;right;40;1;58;Early Post Adapt;-0,35045;0,09939;44,26;0,44984
S9;2;sbt;stop;right;53;1;58;end stop;-0,23487;0,22995;58,94;0,46482
S9;2;sbt;stop;right;54;1;58;end stop;-0,28510;0,22722;60,09;0,51232
S9;2;sbt;stop;right;55;1;58;end stop;-0,25268;0,26664;61,25;0,51932
S9;2;sbt;stop;right;56;1;58;end stop;-0,31754;0,18818;62,39;0,50572
S9;2;sbt;stop;right;57;1;58;end stop;-0,32576;0,23320;63,60;0,55896
S9;2;sbt;stop;right;58;1;58;end stop;-0,33229;0,21908;64,81;0,55137
S9;3;bbp;start;right;1;1;58;begin start;-0,41033;0,21517;1,24;0,62550
S9;3;bbp;start;right;2;1;58;begin start;-0,36215;0,21442;2,62;0,57657
S9;3;bbp;start;right;3;1;58;begin start;-0,31061;0,28666;3,93;0,59727
S9;3;bbp;start;right;4;1;58;begin start;-0,31150;0,31354;5,25;0,62504
S9;3;bbp;start;right;5;1;58;begin start;-0,35944;0,27967;6,56;0,63911
S9;3;bbp;start;right;17;1;58;Late Baseline;-0,27274;0,39708;23,34;0,66982
S9;3;bbp;start;right;18;1;58;Late Baseline;-0,28577;0,35080;24,70;0,63657
S9;3;bbp;start;right;19;1;58;Late Baseline;-0,29375;0,32625;26,03;0,62000
S9;3;bbp;start;right;20;1;58;Late Baseline;-0,25526;0,32075;27,33;0,57601
S9;3;bbp;start;right;21;1;58;Late Baseline;-0,22381;0,22875;28,49;0,45256
S9;3;bbp;start;right;24;1;58;Early Adapt;-0,30659;0,17519;31,37;0,48178
S9;3;bbp;start;right;25;1;58;Early Adapt;-0,34966;0,13386;33,40;0,48352
S9;3;bbp;start;right;26;1;58;Early Adapt;-0,38845;0,24941;34,17;0,63786
S9;3;bbp;start;right;27;1;58;Early Adapt;-0,39083;0,22091;34,97;0,61174
S9;3;bbp;start;right;28;1;58;Early Adapt;-0,40813;0,19864;35,76;0,60677
